流行る,はやる,"be in fashion, be popular"
先ず,まず,first
洗う,あらう,wash
下着,したぎ,underwear
洗面所,せんめんじょ,"washroom, bathroom"
油,あぶら,"oil, animal oil"
沈む,しずむ,"sink, set"
久しぶり,ひさしぶり,after a long time
氷,こおり,ice
冷える,ひえる,"cool down, feel chilly"
冷やす,ひやす,"cool, chill"
冷める,さめる,"cool off, subside"
凍る,こおる,"freeze, congeal"
故障,こしょう,"malfunction, fault, breakdown"
セーター,セーター,"sweater, pullover"
冷蔵庫,れいぞうこ,refrigerator
涼しい,すずしい,"cool, refreshing"
ズボン,ズボン,"trousers, pants"
汚す,よごす,"make dirty, soil"
汚れる,よごれる,"become dirty, become defiled"
景色,けしき,"scenery, landscape"
影響,えいきょう,"influence, effect"
光る,ひかる,"shine, emit light"
太る,ふとる,"grow fat, fatten"
指,ゆび,"finger, toe"
西,にし,"west, western"
ぎらぎら,ぎらぎら,"dazzling, glaring, blinding"
存在,そんざい,"existence, being"
発見,はっけん,"discovery, revelation"
きらきら,きらきら,"shining, sparkling"
星,ほし,"star, planet, spot"
昨夜,ゆうべ,"last night, last evening"
回る,まわる,"turn round, go round, detour"
うまい,うまい,good at
野球,やきゅう,baseball
間,あいだ,interval
雲,くも,cloud
曇り,くもり,"cloudiness, cloudy weather"
昨年,さくねん,last year
研究,けんきゅう,"research, study"
地震,じしん,earthquake
ガス,ガス,gas
震える,ふるえる,"tremble, quiver, shake"
揺れる,ゆれる,"shake, sway, rock"
ぐらぐら,ぐらぐら,wobble
神社,じんじゃ,Shinto shrine
秘密,ひみつ,"secret, privacy"
条件,じょうけん,"condition, item"
規則,きそく,"rule, regulation"
暑さ,あつさ,"heat, summer heat"
寒さ,さむさ,"coldness, cold"
年寄り,としより,"old person, older councilor"
世紀,せいき,century
建設,けんせつ,"construction, building"
中心,ちゅうしん,"center, middle"
建物,たてもの,"building, structure"
建つ,たつ,"be built, be erected"
番地,ばんち,"lot number, address"
構成,こうせい,organization
構造,こうぞう,"construction, structure"
渡る,わたる,"cross, ford, go across"
橋,はし,bridge
ぶつかる,ぶつかる,"hit, bump into"
柱,はしら,"pillar, prop"
広さ,ひろさ,"area, extent"
新聞,しんぶん,newspaper
位置,いち,"position, place"
離婚,りこん,divorce
システム,システム,system
バス停,ばすてい,bus stop
大会,たいかい,"mass meeting, tournament"
周辺,しゅうへん,"environs, circumference"
田んぼ,たんぼ,rice field
聞こえる,きこえる,"hear, be heard"
黄色,きいろ,yellow
横,よこ,"side, width across"
横書き,よこがき,horizontal writing
段階,だんかい,stage
判断,はんだん,"judgment, decision"
基準,きじゅん,"standard, criterion"
断る,ことわる,"refuse, turn down"
横断歩道,おうだんほどう,"pedestrian crossing, crosswalk"
大幅,おおはば,"drastically, substantially"
年間,ねんかん,period of one year
訪れる,おとずれる,"visit, call on"
訪ねる,たずねる,"visit, call on"
冷房,れいぼう,air conditioning
暖房,だんぼう,heating
文房具,ぶんぼうぐ,"stationery, writing materials"
メニュー,メニュー,"menu, bill of fare"
諸国,しょこく,various countries
対策,たいさく,"measure, action"
もちろん,もちろん,"of course, no doubt"
宿題,しゅくだい,homework
ランチ,ランチ,lunch
増やす,ふやす,"increase, add"
緑色,みどりいろ,green
町,まち,"town, machi, city quarter"
貿易,ぼうえき,"trade, commerce"
輸入,ゆにゅう,import
輸出,ゆしゅつ,export
指輪,ゆびわ,ring
大切,たいせつ,"important, valuable"
往復,おうふく,"going and returning, round trip"
復習,ふくしゅう,review
繰り返す,くりかえす,repeat
国内,こくない,"domestic, internal"
広がる,ひろがる,"spread out, reach"
他,た,"others, other things"
グラス,グラス,glass
留学,りゅうがく,studying abroad
停留所,ていりゅうじょ,"stop, station"
書留,かきとめ,registered mail
自然,しぜん,nature
守る,まもる,"protect, observe"
自然,しぜん,"natural, naturally"
約束,やくそく,"promise, vow"
留守,るす,not at home
主人,しゅじん,"master, husband"
自宅,じたく,"one's house, one's home"
お宅,おたく,"your home, you, fan, geek"
大変,たいへん,"awful, serious"
交通事故,こうつうじこ,traffic accident
ベッド,ベッド,bed
ぐっすり,ぐっすり,soundly
昼寝,ひるね,"siesta, nap"
住宅,じゅうたく,"housing, residence"
静か,しずか,"quiet, tranquil"
暇,ひま,"free time, spare time"
趣味,しゅみ,"hobby, interest"
両方,りょうほう,both
両替,りょうがえ,"money changing, exchange of money"
片道,かたみち,one way
内側,うちがわ,"inside, interior"
パトカー,パトカー,"police car, patrol car"
向こう側,むこうがわ,other side
外側,そとがわ,"exterior, outside"
左側,ひだりがわ,left side
右側,みぎがわ,right side
裏,うら,"rear, reverse, inside"
裏返す,うらがえす,"turn over, turn inside out"
週刊誌,しゅうかんし,weekly magazine
朝刊,ちょうかん,morning edition
夕刊,ゆうかん,evening edition
小説,しょうせつ,"novel, story"
詳しい,くわしい,"detailed, complete"
細かい,こまかい,"minute, elaborate"
みかん,みかん,"tangerine, mandarin orange"
細か,こまか,"minute, elaborate"
積もる,つもる,"accumulate, get accumulated"
訳,やく,"translation, rendering"
訳す,やくす,translate
検討,けんとう,"consideration, inspection"
プログラム,プログラム,program
付ける,つける,"attach, set, apply"
ナイロン,ナイロン,nylon
こちら,こちら,"here, this way"
受け付ける,うけつける,"receive, accept"
片付ける,かたづける,"put in order, dispose of, do away with"
受付,うけつけ,"receptionist, information office"
近付く,ちかづく,"approach, get acquainted"
リボン,リボン,ribbon
片付く,かたづく,"be put in order, be settled"
気を付ける,きをつける,"take care of, pay attention to"
記念日,きねんび,"memorial day, anniversary"
残念,ざんねん,"regretful, disappointing"
行き,ゆき,going
具体的,ぐたいてき,"concrete, specific"
例えば,たとえば,for example
例文,れいぶん,"illustrative sentence, example"
例,れい,"example, precedent"
余る,あまる,"remain over, be in excess"
除く,のぞく,"rid of, exclude"
削る,けずる,"grind down, trim, scale back"
やはり,やはり,"as expected, also, still"
遅刻,ちこく,"tardiness, lateness"
緩い,ゆるい,"slack, loose"
数字,すうじ,"figure, numeral"
苦しい,くるしい,"painful, difficult"
苦い,にがい,"bitter, sour"
苦手,にがて,"person that is hard to deal with, weak point"
困る,こまる,"be at a loss, in a jam, in trouble"
貧乏,びんぼう,"poverty, destitution"
ジュース,ジュース,"juice, soft drink"
不幸,ふこう,"unhappiness, misfortune, bereavement"
幸せ,しあわせ,"happiness, good fortune"
加える,くわえる,"add, include"
少々,しょうしょう,"a little, a few"
塩,しお,salt
塩辛い,しおからい,salty
ちょっと,ちょっと,"just a moment, just a little, easily"
砂糖,さとう,sugar
規模,きぼ,"scale, scope"
農業,のうぎょう,agriculture
濃い,こい,"thick, concentrated, dark-colored"
薄い,うすい,"thin, weak, pale"
味,あじ,"taste, flavor"
厚い,あつい,"thick, bulky"
迫る,せまる,"press, close in on, be imminent"
ゴム,ゴム,elastic
業者,ぎょうしゃ,businessman
越える,こえる,"go over, go across, go beyond"
引っ越し,ひっこし,moving
追い越す,おいこす,"outrun, overtake"
上昇,じょうしょう,"ascension, rising"
確か,たしか,"for sure, for certain"
改札口,かいさつぐち,"ticket barrier, wicket"
失礼,しつれい,"impoliteness, bad manners, I beg your parden/Goodbye"
お礼,おれい,"thanks, reward, return present"
どなた,どなた,who
謝る,あやまる,apologize
注射,ちゅうしゃ,"injection, shot"
社員,しゃいん,"staff member, employee"
誘う,さそう,"invite, ask out"
導入,どうにゅう,introduction
努力,どりょく,"endeavor, effort"
当然,とうぜん,"natural, as a matter of course"
めったに,めったに,rarely
独身,どくしん,"single life, celibacy"
家内,かない,my wife
処理,しょり,"management, process"
紹介,しょうかい,"introduction, presentation"
招く,まねく,"invite, beckon, engage"
ソース,ソース,"sauce, Worcestershire sauce"
招待,しょうたい,invitation
生まれる,うまれる,"be born, come into existence"
夫婦,ふうふ,"husband and wife, married couple"
ネックレス,ネックレス,necklace
二人,ふたり,two persons
奥さん,おくさん,"married lady, your wife"
年下,としした,"younger, junior"
競争,きょうそう,competition
方向,ほうこう,"direction, course"
見物,けんぶつ,"sightseeing, visit"
知らせる,しらせる,"let know, inform"
皆さん,みなさん,"everybody, ladies and gentlemen"
皆様,みなさま,"everyone, ladies and gentlemen"
経営,けいえい,"management, operation"
大統領,だいとうりょう,president (of a country)
相手,あいて,opponent
未来,みらい,future
盗む,ぬすむ,"steal, rob"
誰か,だれか,someone
国籍,こくせき,"nationality, citizenship"
愛,あい,love
可愛い,かわいい,"cute, charming, sweet"
着せる,きせる,"dress, put on clothes"
恋人,こいびと,"lover, sweetheart"
プレゼント,プレゼント,"present, gift"
誕生日,たんじょうび,birthday
ケーキ,ケーキ,cake
祝日,しゅくじつ,"holiday, festival day"
お祝い,おいわい,celebrate
実現,じつげん,"implementation, realization"
泣く,なく,"cry, weep"
涙,なみだ,tear
こぼれる,こぼれる,"spill, overflow"
喜ぶ,よろこぶ,"be happy, be delighted"
恥ずかしい,はずかしい,"shy, ashamed, disgraceful"
弁当,べんとう,"box lunch, picnic lunch"
高さ,たかさ,height
登る,のぼる,"climb, mount, go up"
看護婦,かんごふ,female nurse
訴える,うったえる,sue
迷う,まよう,"be perplexed, hesitate, get lost"
占める,しめる,"occupy, hold"
ベルト,ベルト,belt
迷惑,めいわく,"trouble, annoyance"
地域,ちいき,"region, area"
活動,かつどう,activity
住民,じゅうみん,"residents, dwellers"
危険,きけん,"danger, dangerous"
政権,せいけん,political power
贈る,おくる,"offer, give"
贈り物,おくりもの,"present, gift"
与える,あたえる,give
資金,しきん,"funds, capital"
貯金,ちょきん,"savings, deposit"
毎月,まいつき,every month
預かる,あずかる,"receive on deposit, take charge of"
分野,ぶんや,"field, sphere"
料理,りょうり,"cooking, handling"
得意,とくい,"one's forte, pride, customer"
ギター,ギター,guitar
理科,りか,science
バレーボール,バレーボール,volleyball
燃える,もえる,"burn, undergo combustion"
焼ける,やける,"burn, be scorched, be baked"
すき焼き,すきやき,sukiyaki
肉,にく,"flesh, meat"
焼く,やく,"burn, bake, be envious"
乾杯,かんぱい,a toast
乾かす,かわかす,dry
新幹線,しんかんせん,"Shinkansen, Bullet Train"
速さ,はやさ,speed
行き,いき,going
素晴らしい,すばらしい,"splendid, excellent"
家庭,かてい,"home, family"
花,はな,flower
咲く,さく,"bloom, blossom"
桜,さくら,"cherry tree, cherry blossom"
吹く,ふく,"blow, play on a wind instrument"
毎日,まいにち,every day
海岸,かいがん,"seashore, coast"
あちこち,あちこち,all over
植える,うえる,"plant, raise"
庭,にわ,"garden, court"
屋根,やね,roof
厚さ,あつさ,thickness
黒板,こくばん,blackboard
掲示板,けいじばん,"notice board, bulletin board"
チョーク,チョーク,chalk
フォーク,フォーク,fork
牛,うし,"cattle, cow"
草,くさ,"grass, weed"
葉,は,"leaf, needle"
絵葉書,えはがき,picture postcard
葉書,はがき,postcard
警察,けいさつ,police
どうぞ,どうぞ,please
タクシー,タクシー,"taxi, cab"
親しい,したしい,"intimate, familiar"
救急車,きゅうきゅうしゃ,ambulance
ウェートレス,ウェートレス,waitress
吸う,すう,"inhale, suck"
たばこ,たばこ,"tobacco, cigarette"
普及,ふきゅう,"diffusion, spread"
手術,しゅじゅつ,surgical operation
効果,こうか,"effect, result"
胃,い,stomach
割る,わる,"divide, crack, split"
皿,さら,"plate, counter for plates or helpings"
血,ち,blood
内容,ないよう,contents
会談,かいだん,"conversation, meeting"
背景,はいけい,"background, scenery, setting"
実際,じっさい,"truth, actual state"
かゆい,かゆい,itchy
滑る,すべる,"slide, slip, flunk an examination"
骨,ほね,"bone, frame, spirit"
健康,けんこう,healthy
水泳,すいえい,swimming
珍しい,めずらしい,"rare, precious"
ビデオ,ビデオ,video
撮る,とる,"photograph, shoot, film"
国会,こっかい,"National Diet, parliament"
再び,ふたたび,"again, a second time"
再来年,さらいねん,the year after next
再来月,さらいげつ,the month after next
再来週,さらいしゅう,the week after next
放送,ほうそう,broadcasting
装置,そうち,"equipment, device"
仮名,かな,"kana, Japanese syllabary"
送り仮名,おくりがな,kana suffix
悲しむ,かなしむ,"feel sad, lament"
あまり,あまり,(not) much
流れる,ながれる,"flow, pass, drift away"
ビール,ビール,"beer, lager"
美術館,びじゅつかん,art museum
美人,びじん,beautiful woman
すいか,すいか,watermelon
博物館,はくぶつかん,museum
ハム,ハム,ham
開催,かいさい,"holding (of an event), opening"
特徴,とくちょう,"distinctive feature, characteristic"
今回,こんかい,this time
許す,ゆるす,"permit, license, forgive"
免許証,めんきょしょう,license
述べる,のべる,"state orally, expound, mention"
食事,しょくじ,"meal, dinner"
代わる,かわる,"substitute, be substituted for"
固い,かたい,"stiff, tight"
厳しい,きびしい,"strict, severe, intense"
教師,きょうし,"teacher, instructor"
進める,すすめる,"advance, promote"
設ける,もうける,"set up, establish"
実験,じっけん,experiment
教授,きょうじゅ,professor
間に合う,まにあう,"be in time, answer the purpose, can do without"
伝える,つたえる,"convey, transmit, hand down"
忙しい,いそがしい,"busy, occupied"
逃げる,にげる,"escape, run away"
鳥,とり,"bird, poultry"
鳴る,なる,"sound, ring, roar"
鳴く,なく,"cry, chirp, meow"
目覚まし時計,めざましどけい,alarm clock
声,こえ,"voice, sound"
テープレコーダー,テープレコーダー,"tape recorder, cassette recorder"
卵,たまご,egg
やる,やる,give (to an inferior)
隣,となり,"neighboring house, next seat"
振る,ふる,"wave, shake, brandish"
助ける,たすける,"help, save"
駐車場,ちゅうしゃじょう,parking area
騒ぐ,さわぐ,"make a racket, mess around, make a fuss"
刺身,さしみ,"sashimi, sliced raw meat"
激しい,はげしい,"violent, intense"
スリッパ,スリッパ,slippers
降る,ふる,"fall, come down"
示す,しめす,"show, indicate"
歴史,れきし,history
驚く,おどろく,"be surprised, be startled"
強さ,つよさ,"strength, power"
停車,ていしゃ,stoppage
木,き,"tree, wood"
倒れる,たおれる,"fall over, succumb"
倒す,たおす,"bring down, overthrow, defeat"
傾向,けいこう,"tendency, disposition"
急,きゅう,"urgent, dire, pressing"
よろしい,よろしい,all right
柔道,じゅうどう,judo
柔らか,やわらか,"soft, tender, gentle"
主張,しゅちょう,"insistence, assertion"
テント,テント,tent
引っ張る,ひっぱる,"pull, drag"
消える,きえる,"be extinguished, disappear"
突き当たる,つきあたる,"hit against, come to the end of"
突き当たり,つきあたり,end of a street
文字,もじ,"character, letter"
塗る,ぬる,"spread on, paint"
弾く,ひく,play on
地球,ちきゅう,the Earth
丸い,まるい,round
丸,まる,"circle or sphere, wholeness"
攻撃,こうげき,"attack, criticism"
消防車,しょうぼうしゃ,fire engine
殺す,ころす,"kill, smother"
嫌,いや,"dislike, have a dislike for"
歯医者,はいしゃ,dentist
大嫌い,だいきらい,hate
ラッシュアワー,ラッシュアワー,rush hour
にんじん,にんじん,carrot
アクセサリー,アクセサリー,"accessories, jewelry"
大勢,おおぜい,"large numbers, a lot of"
姿,すがた,"figure, appearance"
姿勢,しせい,"posture, attitude"
夢,ゆめ,dream
恐ろしい,おそろしい,"terrible, awful"
怖い,こわい,"fearful, be afraid"
孫,まご,grandchild
木綿,もめん,cotton
偉い,えらい,"great, famous, eminent"
爪,つめ,"nail, claw"
奥,おく,"inner part, the back, inner chamber"
机,つくえ,"desk, table"
貼る,はる,"stick, paste"
組み立てる,くみたてる,"build, set up, construct"
棚,たな,"cupboard, shelf, rack"
本棚,ほんだな,bookshelf
折れる,おれる,"snap, be folded, give in"
用いる,もちいる,"use, make use of"
商業,しょうぎょう,"commerce, trade"
方針,ほうしん,"course, policy"
糸,いと,"thread, yarn"
釣る,つる,"angle, fish"
お釣り,おつり,change
預ける,あずける,"deposit, entrust"
無くす,なくす,"lose, get rid of"
鍋,なべ,"pan, saucepan"
うまい,うまい,"delicious, tasty"
こぼす,こぼす,spill
寿司,すし,sushi
夕飯,ゆうはん,"evening meal, supper"
昼食,ちゅうしょく,lunch
シャワー,シャワー,shower
ただ,ただ,free
泥棒,どろぼう,"thief, crook"
沸かす,わかす,"boil, excite"
やかん,やかん,kettle
乾く,かわく,"dry, run dry"
洗濯機,せんたくき,washing machine
洗濯,せんたく,"laundering, washing"
濡れる,ぬれる,get wet
喫茶店,きっさてん,"coffee shop, tea house, café"
怠ける,なまける,"be lazy, neglect"
一生懸命,いっしょうけんめい,"for life, with all one's might"
休憩,きゅうけい,"rest, repose"
天井,てんじょう,ceiling
納豆,なっとう,natto (fermented soybeans)
朝食,ちょうしょく,breakfast
まく,まく,"scatter, plant"
化粧,けしょう,"make up, put on makeup"
畑,はたけ,"field, vegetable garden"
炊く,たく,"cook, boil"
自炊,じすい,cooking food for oneself
灰皿,はいざら,ashtray
灰,はい,ashes
灰色,はいいろ,"ash color, gray"
西暦,せいれき,"Christian Era, A.D."
伸びる,のびる,"stretch, grow"
髪,かみ,"hair, hairstyle"
鏡,かがみ,mirror
美容院,びよういん,beauty shop
くし,くし,comb
とんとん,とんとん,tapping
舌,した,tongue
臭い,くさい,"ill-smelling, stinking"
匂い,におい,"smell, odor"
居る,いる,be present
より,より,"more, further"
履く,はく,"put on footwear, wear"
戸,と,"door, shutter"
扇風機,せんぷうき,electric fan
ドライブ,ドライブ,drive
豚,ぶた,"pig, pork"
豚肉,ぶたにく,"pork, hog meat"
鶏,にわとり,"chicken, hen"
刺す,さす,"stab, prick, sting"
腕時計,うでどけい,wrist watch
分ける,わける,"divide into parts, sort, share"
半分,はんぶん,half
お菓子,おかし,"sweets, snacks"
お土産,おみやげ,souvenir
お辞儀,おじぎ,bow
寝坊,ねぼう,"late riser, oversleeping"
旗,はた,"flag, banner"
鉛筆,えんぴつ,pencil
万年筆,まんねんひつ,fountain pen
箱,はこ,"box, case"
セロテープ,セロテープ,"cellophane tape, Scotch tape, Sellotape"
下ろす,おろす,"bring down, take down, pull down"
本箱,ほんばこ,bookcase
ビニール,ビニール,plastic bag
手袋,てぶくろ,gloves
袋,ふくろ,"bag, sack"
落とす,おとす,"drop, omit"
拾う,ひろう,"pick up, find"
ポケット,ポケット,pocket
財布,さいふ,"purse, wallet"
柔らかい,やわらかい,soft
毛布,もうふ,blanket
押し入れ,おしいれ,closet
引き出し,ひきだし,"drawer, withdrawal"
中,なか,"inside, middle"
レシート,レシート,receipt
アイスコーヒー,アイスコーヒー,iced coffee
小包,こづつみ,"parcel, package"
包む,つつむ,"wrap, pack"
飾る,かざる,"decorate, exhibit"
手帳,てちょう,"pocketbook, memo"
電話帳,でんわちょう,telephone book
牛乳,ぎゅうにゅう,milk
玄関,げんかん,"entrance, door"
ベル,ベル,bell
眼鏡,めがね,"glasses, judgment"
患者,かんじゃ,patient
赤ちゃん,あかちゃん,baby
眠い,ねむい,sleepy
眠る,ねむる,sleep
大きさ,おおきさ,"size, dimensions"
封筒,ふうとう,envelope
壁,かべ,"wall, partition"
鍵,かぎ,"key, lock"
出掛ける,でかける,"go out, be about to go out"
用事,ようじ,"things to do, errand, business"
掛かる,かかる,"hang, splash, require"
掛け算,かけざん,multiplication
拍手,はくしゅ,"applause, clapping"
トイレ,トイレ,toilet
掃除,そうじ,cleaning
掃除機,そうじき,vacuum cleaner
握る,にぎる,"grasp, make hand-rolled sushi balls"
握手,あくしゅ,"handshake, handshaking"
迎える,むかえる,"welcome, go out to meet, invite"
お巡りさん,おまわりさん,policeman
カラー,カラー,color
幾つ,いくつ,"how many, how old"
移す,うつす,"move, shift, transfer"
いつか,いつか,"some time, some day"
力,ちから,"strength, power"
批判,ひはん,"criticism, comment"
冗談,じょうだん,joke
寂しい,さびしい,"lonely, desolate, sad"
丁寧,ていねい,"polite, courteous, careful"
後,のち,"after, afterwards"
可哀相,かわいそう,"poor, pitiable"
事故,じこ,"accident, incident"
怪我,けが,injury
ひざ,ひざ,knee
ひじ,ひじ,elbow
我慢,がまん,"patience, self-restraint"
幼稚園,ようちえん,kindergarten
太陽,たいよう,sun
隠れる,かくれる,"hide, disappear"
日陰,ひかげ,the shade
随分,ずいぶん,"extremely, considerably"
犬,いぬ,dog
試験,しけん,"test, examination"
頑張る,がんばる,"persist, be tenacious"
頃,ころ,time
かつて,かつて,"once, formerly"
大抵,たいてい,"generally, mostly"
この頃,このごろ,"now, these days, recently"
消防署,しょうぼうしょ,fire station
尋ねる,たずねる,"inquire, search for"
パーセント,パーセント,percent
絶対に,ぜったいに,"absolutely, unconditionally"
缶詰,かんづめ,"canned goods, cooping-up"
缶,かん,"can, tin"
腐る,くさる,"rot, corrode"
豆腐,とうふ,tofu
床,ゆか,floor
床屋,とこや,"barber, barbershop"
掃く,はく,"sweep, brush"
畳,たたみ,"tatami, mat"
畳む,たたむ,"fold, shut"
布団,ふとん,"futon, bedquilt"
干す,ほす,"dry, desiccate"
目立つ,めだつ,"stand out, be conspicuous"
帽子,ぼうし,"cap, hat"
被る,かぶる,"wear, put on"
是非,ぜひ,"by all means, at any cost"
敬語,けいご,"honorific language, polite speech"
敷く,しく,"lay, spread"
馬,うま,horse
雷,かみなり,"thunder, lightning"
零,れい,"zero, naught"
仕舞う,しまう,put away
踊る,おどる,dance
踊り,おどり,"dance, dancing"
踏む,ふむ,"step on, tread on"
踏切,ふみきり,railroad crossing
蹴る,ける,kick
食堂,しょくどう,"dining hall, restaurant"
生む,うむ,have children
猫,ねこ,"cat, feline"
毛,け,"hair, wool"
文章,ぶんしょう,"writing, prose"
程度,ていど,"degree, extent"
歯,は,"tooth, cog"
散歩,さんぽ,"walk, stroll"
尊敬,そんけい,"respect, esteem, honor"
お祖父さん,おじいさん,grandfather
折る,おる,"break off, fold, bend"
早起き,はやおき,early rising
冬休み,ふゆやすみ,winter vacation
お祖母さん,おばあさん,grandmother
丈夫,じょうぶ,"healthy, stout"
祖父,そふ,grandfather
祖母,そぼ,grandmother
欠席,けっせき,"absence, nonattendance"
邪魔,じゃま,disturbing
治す,なおす,"cure, heal"
風邪薬,かぜぐすり,remedy for a cold
沸く,わく,"boil, be excited"
転ぶ,ころぶ,"tumble down, fall over"
風呂屋,ふろや,"bathhouse, public bath"
ぬるい,ぬるい,"tepid, lukewarm"
風呂,ふろ,bath
湯,ゆ,"hot water, hot bath, bathhouse"
昭和,しょうわ,Showa era
紫,むらさき,purple
レモン,レモン,lemon
紅茶,こうちゃ,black tea
梅雨,つゆ,rainy season
桃,もも,"peach, peach tree"
遭う,あう,"meet with, encounter"
枕,まくら,pillow
嘘,うそ,lie
怒る,おこる,"get angry, scold"
遠慮,えんりょ,"reserve, hesitation, forethought"
叱る,しかる,"scold, tell off, reprimand"
傘,かさ,"umbrella, parasol"
お嬢さん,おじょうさん,"young lady, your daughter"
年賀状,ねんがじょう,New Year's card
賑やか,にぎやか,"lively, exciting"
蚊,か,mosquito
拭く,ふく,"wipe, dry"
会長,かいちょう,"president, chairperson"
挨拶,あいさつ,"greet, greeting"
伴う,ともなう,"accompany, go with"
巻く,まく,"roll up, wind, wrap"
着く,つく,"arrive, make contact, settle"
引っ越す,ひっこす,"move, change quarters"
おば,おば,aunt
両親,りょうしん,parents
合う,あう,fit
穴,あな,"hole, cavity"
デパート,デパート,"department store, department"
靴,くつ,"shoes, boots"
付く,つく,"attach itself to, be connected with, come in contact with"
気に入る,きにいる,"like, be pleased with"
脱ぐ,ぬぐ,"remove clothes, take off"
靴下,くつした,"socks, stockings"
幾ら,いくら,how much
汚れ,よごれ,"dirt, filth"
ひも,ひも,"laces, string, rope"
磨く,みがく,"polish, grind"
歯磨き,はみがき,"toothpaste, brushing one's teeth"
廊下,ろうか,"hallway, corridor"
ガラス,ガラス,glass
瓶,びん,"bottle, flask"
褒める,ほめる,"praise, commend"
元旦,がんたん,New Year's Day
池,いけ,pond
袖,そで,sleeve
長袖,ながそで,clothes with long sleeves
半袖,はんそで,short-sleeved shirt
馬鹿,ばか,"fool, nonsense"
凄い,すごい,"wonderful, great, incredible"
剃る,そる,shave
ひどい,ひどい,"cruel, severe"
喧嘩,けんか,"fight, quarrel, argument"
からから,からから,"thirsty, dry"
叩く,たたく,"tap, hit"
噛む,かむ,"bite, chew"
足す,たす,"add, supplement"
味噌汁,みそしる,miso soup
姪,めい,niece
苺,いちご,strawberry
茄子,なす,eggplant
逢う,あう,meet
椅子,いす,chair
形,かたち,"shape, form"
痩せる,やせる,"lose weight, become thin"
箸,はし,chopsticks
糊,のり,"glue, starch"
醤油,しょうゆ,soy sauce
鋏,はさみ,"scissors, pincers, tongs"
鞄,かばん,"bag, handbag, briefcase"
顎,あご,"jaw, chin"
飴,あめ,"candy, sweets"
石鹸,せっけん,soap
なるほど,なるほど,"I see, really"
ヒント,ヒント,"hint, clue"
おやつ,おやつ,"snack, refreshment"
今に,いまに,"before long, someday"
バイト,バイト,part-time job
もうけ,もうけ,"profits, earnings"
わざわざ,わざわざ,go to a lot of trouble
やって来る,やってくる,"come, turn up"
せっかく,せっかく,"with much trouble, specially"
ばからしい,ばからしい,"stupid, useless"
ダム,ダム,dam
ボリューム,ボリューム,volume
大,だい,"bigness, large size"
ずるい,ずるい,"cunning, sneaky"
ずうずうしい,ずうずうしい,"cheeky, impudent"
大人,おとな,adult
メンバー,メンバー,member
何て,なんて,"what, how"
よす,よす,"quit, stop"
コンクリート,コンクリート,concrete
大金,たいきん,large sum of money
ボーナス,ボーナス,bonus
日の出,ひので,sunrise
外れる,はずれる,come off
外れ,はずれ,blank
本日,ほんじつ,today
一休み,ひとやすみ,rest
なぜか,なぜか,for some reason
つぶる,つぶる,close
ぞんざい,ぞんざい,"rough, rude"
しびれる,しびれる,"become numb, get pins and needles"
たこ,たこ,octopus
ビタミン,ビタミン,vitamin
つまずく,つまずく,"stumble, trip"
つぼみ,つぼみ,bud
うろうろ,うろうろ,wander
女子,じょし,"woman, girl"
あんまり,あんまり,"(not) that much, (not) so much"
ジョギング,ジョギング,jogging
えび,えび,"lobster, shrimp"
コンサート,コンサート,concert
ビーチ,ビーチ,beach
出来上がる,できあがる,"be completed, be finished"
カーブ,カーブ,"curve, bend"
スタート,スタート,"start, begin"
どうやら,どうやら,"seems, looks like"
にわかに,にわかに,rapidly
昨日,さくじつ,yesterday
ひとりでに,ひとりでに,"automatically, by oneself"
本人,ほんにん,"the person himself, the said person"
メロディー,メロディー,melody
ママ,ママ,"mommy, mummy"
安っぽい,やすっぽい,"cheap, tacky"
気分,きぶん,"feeling, mood"
開き,あき,"gap, vacancy"
日の入り,ひのいり,sunset
半年,はんとし,half a year
はれる,はれる,"swell, swell up"
明ける,あける,to dawn
いつのまにか,いつのまにか,before it is noticed
夜,よ,"night, evening"
七夕,たなばた,"Tanabata Festival, Star Festival"
外食,がいしょく,"eating out, dining out"
おにぎり,おにぎり,rice ball
よそ,よそ,somewhere else
ちゃんと,ちゃんと,"regularly, properly"
デザート,デザート,dessert
とんかつ,とんかつ,pork cutlet
飯,めし,"cooked rice, meal"
コーナー,コーナー,corner
バーゲン,バーゲン,bargain sale
たんす,たんす,"chest of drawers, wardrobe"
天の川,あまのがわ,Milky Way
じろじろ,じろじろ,stare
ようやく,ようやく,"at last, at length"
前方,ぜんぽう,front
見上げる,みあげる,look up
夜空,よぞら,night sky
花火,はなび,"fireworks, firecrackers"
見本,みほん,"sample, model"
三日月,みかづき,"new moon, crescent moon"
見晴らし,みはらし,"view, outlook"
よる,よる,be caused by
あっさり,あっさり,"plainly, matter-of-factly"
うるさい,うるさい,"noisy, bothersome"
今ごろ,いまごろ,about this time
シリーズ,シリーズ,series
つながり,つながり,"connection, relation"
漢語,かんご,Chinese-character compounds
後書き,あとがき,"postscript, afterword"
見覚え,みおぼえ,"recognition, remembrance"
目覚まし,めざまし,waking up
話し合い,はなしあい,"talk, discussion"
どうせ,どうせ,anyway
間に合わせる,まにあわせる,make do
週休,しゅうきゅう,weekend
満ちる,みちる,"be filled, expire"
満員,まんいん,full to capacity
満月,まんげつ,full moon
一体,いったい,"what on earth, what the…"
事,こと,"thing, incident"
サボる,サボる,"blow off, play truant"
とんでもない,とんでもない,"unthinkable, outrageous"
